codigo_produto,descricao_produto,quantidade,faturamento,pedidos,empresas,percentual,percentual_acumulado,classe_abc
78974766602049,CABO DE LEITEIRA C/PARAFUSO GRANDE,1.0,8.9,1,1,1.815066355970814e-05,0.9946325836633441,C
78974766602769,Tomada Externa Daneva 2P+T. 20A. Desmontavel,1.0,8.9,1,1,1.815066355970814e-05,0.9946507343269038,C
78974766602938,ROLDANA RI 35 FIXA BAURU 8729,1.0,8.9,1,1,1.815066355970814e-05,0.9946688849904635,C
30223,SOLDA FIO EMAVI,1.0,8.9,1,1,1.815066355970814e-05,0.9946870356540232,C
50834,FIO DENTAL,1.0,8.9,1,1,1.815066355970814e-05,0.9947051863175829,C
78974766603398,terra  vegetal 5 k  wealthy commerce,1.0,8.9,1,1,1.815066355970814e-05,0.9947233369811426,C
48564,Fita Crepe 711 Branca 24mm x 40m Rolo – Adelbras,1.0,8.9,1,1,1.815066355970814e-05,0.9947414876447023,C
2138,Pulseira Lisa infantil para Lembrancinha - MINI TOYS,1.0,8.9,1,1,1.815066355970814e-05,0.994759638308262,C
78974766602906,Ponteira Pé Cadeira Externa Pvc Preta 5/8'' 5464,22.0,8.8,3,1,1.794672351971142e-05,0.9947775850317817,C
LM213,MEIA BABY ANTIDERRAPANTE VERDE EBRANCO LEAO 0-15 REF-056122,1.0,8.8,1,1,1.794672351971142e-05,0.9947955317553014,C
LM235,MEIA BABY ATOALHADA MESCLA GRAFITE PRETO 0-15 REF-20056003,1.0,8.8,1,1,1.794672351971142e-05,0.9948134784788212,C
LM210,MEIA BABY ANTIDERRAPANTE AZUL C/ ESQUILO 0-15 REF-01056311,1.0,8.8,1,1,1.794672351971142e-05,0.9948314252023409,C
LM238,MEIA BABY S/COSTURA 0-15 AZUL PICINA E MARINHO REF-20056004,1.0,8.8,1,1,1.794672351971142e-05,0.9948493719258606,C
78974766603528,Chiclete Buzzy Barbie Tutti-Frutti,44.0,8.8,11,1,1.794672351971142e-05,0.9948673186493804,C
32360,TOUCA METALIZADA PLAST-LEO,1.0,8.73,1,1,1.7803965491713714e-05,0.994885122614872,C
29562,SACO DE PRESENTE  35X53CM COM LACO,4.0,8.7,3,1,1.7742783479714696e-05,0.9949028653983518,C
14050-branco,TNT POR METRO-branco,3.0,8.7,2,1,1.7742783479714696e-05,0.9949206081818316,C
48560,Caneta Esferográfica 07 My Tech Vermelho - Jocar Office,3.0,8.7,3,1,1.7742783479714696e-05,0.9949383509653114,C
49203,ELASTICO DE CABELO,3.0,8.7,3,1,1.7742783479714696e-05,0.9949560937487911,C
29965,SELO DE SEGURANÇA -P/PANELA AZUL,4.0,8.6,4,1,1.7538843439717978e-05,0.9949736325922308,C
36136,GRAMPO 26/6 C/5000 GALVANIZADO JOCAR 93010,1.0,8.55,1,1,1.743687341971962e-05,0.9949910694656505,C
78974766603306,Marcador Faber Castell multimark permanente amarelo,1.0,8.5,1,1,1.7334903399721255e-05,0.9950084043690502,C
3939,BORRACHA MERCUR N20,5.0,8.5,4,1,1.7334903399721255e-05,0.99502573927245,C
78974766602221,clips coloridos bacchi,1.0,8.5,1,1,1.7334903399721255e-05,0.9950430741758497,C
50002,BOLINHA BIO GEL,5.0,8.5,2,1,1.7334903399721255e-05,0.9950604090792494,C
4802100-laranja,Papel Crepom Comum Laranja,3.0,8.25,1,1,1.6825053299729453e-05,0.9950772341325491,C
78974766602904,Ponteira Pé Cadeira Externa Pvc Preta 3/4'' 5462,16.0,8.0,1,1,1.6315203199737654e-05,0.9950935493357489,C
486020-branco,Papel de Seda 20g -branco,16.0,8.0,6,1,1.6315203199737654e-05,0.9951098645389487,C
7592,CANETA FABER TRILUX FINA  AZUL,5.0,8.0,2,1,1.6315203199737654e-05,0.9951261797421485,C
26136,"PIRULITO DORI YOGURTE ORIGINAL 10,8GR",16.0,8.0,7,1,1.6315203199737654e-05,0.9951424949453482,C
17758,ISQUEIRO BIC MINI,1.0,7.97,1,1,1.6254021187738637e-05,0.995158748966536,C
LM178,MEIA TEEN 26-33 REF-23003007,1.0,7.91,1,1,1.6131657163740606e-05,0.9951748806236997,C
LM181,MEIA TEEN 26-33 REF-23003005,1.0,7.91,1,1,1.6131657163740606e-05,0.9951910122808635,C
LM177,MEIA  TEEN 26-33 REF-23003008,1.0,7.91,1,1,1.6131657163740606e-05,0.9952071439380272,C
78974766603715,Saleiro Premium – 1 kg Plastibrasil,1.0,7.9,1,1,1.6111263159740932e-05,0.9952232552011869,C
45988,CADERNO,1.0,7.9,1,1,1.6111263159740932e-05,0.9952393664643466,C
47958,FORMA DE SILICONE P/ AIR FRYER,1.0,7.9,1,1,1.6111263159740932e-05,0.9952554777275063,C
50639,REGUA ALUMINIO VIGHS,1.0,7.9,1,1,1.6111263159740932e-05,0.995271588990666,C
78974766604194,Estilete Largo Metal - Vighs,1.0,7.9,1,1,1.6111263159740932e-05,0.9952877002538257,C
49505,CADERNO BROCH 20 F.,1.0,7.9,1,1,1.6111263159740932e-05,0.9953038115169854,C
26687,Porta Detergente Plástico Sanremo,1.0,7.9,1,1,1.6111263159740932e-05,0.9953199227801451,C
24868,Pasta Aba com Elástico Plástica 4 cm Amarela DAC,1.0,7.9,1,1,1.6111263159740932e-05,0.9953360340433048,C
78974766604080,Kit c/ 02 Bacias Canelada Inplast (P /M ),1.0,7.9,1,1,1.6111263159740932e-05,0.9953521453064645,C
78974766602474,PULVERIZADOR GIRAFINHA CATUAÍ 375ML,1.0,7.9,1,1,1.6111263159740932e-05,0.9953682565696242,C
46565,Caneta Gel 0.8mm Trigel Branca Cis,1.0,7.9,1,1,1.6111263159740932e-05,0.995384367832784,C
78974766604070,MASSA EVA 50G MAKE+ 10 CORES SORTIDAS,1.0,7.9,1,1,1.6111263159740932e-05,0.9954004790959436,C
7533,CANETA CORRETIVA MERCUR branco,1.0,7.9,1,1,1.6111263159740932e-05,0.9954165903591033,C
185,ACUCAREIRO PLASUTIL C COLHER 300ML,1.0,7.9,1,1,1.6111263159740932e-05,0.995432701622263,C
35140,ASSAPRATICO CHURRASCO GIOPACK  45X5,1.0,7.9,1,1,1.6111263159740932e-05,0.9954488128854228,C
78974766602857,PUXADOR ROMA ALUF 5486 c/2,1.0,7.9,1,1,1.6111263159740932e-05,0.9954649241485825,C
78974766602880,Puxador San Francisco 160mm 5473,1.0,7.9,1,1,1.6111263159740932e-05,0.9954810354117422,C
78974766602010,Caderno Espiral Capa Dura Comfy 80 Folhas Credeal,1.0,7.9,1,1,1.6111263159740932e-05,0.9954971466749019,C
78974766602047,PEGADOR POMEL GRANDE,1.0,7.9,1,1,1.6111263159740932e-05,0.9955132579380616,C
78974766604036,PINCEL 589 ARTISTICO TN,1.0,7.9,1,1,1.6111263159740932e-05,0.9955293692012213,C
40438,Vaso Quadrado M 6 Litros – Preto PLASMONT  0291,1.0,7.9,1,1,1.6111263159740932e-05,0.995545480464381,C
3923,Borracha Escolar com Capa Protetora Grande,1.0,7.9,1,1,1.6111263159740932e-05,0.9955615917275407,C
10168,COLHER DE SOBREMESA COLOR.IMP,2.0,7.8,1,1,1.590732311974421e-05,0.9955774990506604,C
46813,Saboneteira com Tampa Premium sortido  PLASTIBRASIL,2.0,7.8,2,1,1.590732311974421e-05,0.9955934063737801,C
51330,PREGO 12X12 C/100g,2.0,7.8,2,1,1.590732311974421e-05,0.9956093136968999,C
78974766602920,Suporte cabide oblg redondo Cromado 1'' 7562,2.0,7.8,1,1,1.590732311974421e-05,0.9956252210200196,C
19917,Lava Tudo PLASMONT 0245,2.0,7.8,2,1,1.590732311974421e-05,0.9956411283431393,C
46077,Clipes 8/0 Bacchi - 25 Unidades Linha Leve,2.0,7.8,1,1,1.590732311974421e-05,0.9956570356662591,C
46031,COLHER SOBREMESA STAR GP 087,2.0,7.8,1,1,1.590732311974421e-05,0.9956729429893788,C
78974766604238,ROLO ESPUMA AMARELO C/ CABO 5CM 38MM ROMA,2.0,7.8,1,1,1.590732311974421e-05,0.9956888503124985,C
45874,CANETA SPIRO VERMELHA,2.0,7.8,2,1,1.590732311974421e-05,0.9957047576356183,C
15260,FORMA DE GELO KEITA,2.0,7.8,2,1,1.590732311974421e-05,0.995720664958738,C
78974766603258,BORRACHA MAX TONS ,2.0,7.8,2,1,1.590732311974421e-05,0.9957365722818577,C
14948,FITILHO 50X50M VERMELHO,2.0,7.8,2,1,1.590732311974421e-05,0.9957524796049775,C
3915,BORRACHA DE VINIL MAX FLUOR,2.0,7.8,1,1,1.590732311974421e-05,0.9957683869280972,C
78974766604063,Kit Lápis HB Fini 2 Lápis + 2 Borracha,1.0,7.8,1,1,1.590732311974421e-05,0.995784294251217,C
11507,CORDA PARA VARAL 10METROS  RODOS DOURADOS ,2.0,7.8,2,1,1.590732311974421e-05,0.9958002015743367,C
78974766602734,Bisnaga Plastica Transparente ketchup Molhos 250ml ketchup,2.0,7.8,2,1,1.590732311974421e-05,0.9958161088974564,C
78974766602138,Agulheiro Cartela Nybc 27un,2.0,7.8,2,1,1.590732311974421e-05,0.9958320162205762,C
38335,CAPA GALAO 20 LT,2.0,7.8,2,1,1.590732311974421e-05,0.9958479235436959,C
24012,PA LISA 35CM STOLF REF.010,2.0,7.8,2,1,1.590732311974421e-05,0.9958638308668156,C
34283,Tampa Plástica P/ Válvula Tanque 4283,11.0,7.699999999999999,3,1,1.570338307974749e-05,0.9958795342498954,C
5066140-amarelo,CARTOLINA SIMPLES AMARELO,5.0,7.619999999999999,3,1,1.5540231047750112e-05,0.9958950744809432,C
4802100-azul-claro,Papel Crepom Comum Azul Claro,4.0,7.6,3,1,1.549944303975077e-05,0.995910573923983,C
78974766602918,Cantoneira L Para Moveis Gavetas 26 X 26 7199,4.0,7.6,1,1,1.549944303975077e-05,0.9959260733670228,C
4802100-rosa,Papel Crepom Comum Rosa,4.0,7.6,2,1,1.549944303975077e-05,0.9959415728100626,C
41979,BORRACHA PLASTICA COLOR PASTEL  - UN - LEO E LEO,4.0,7.6,4,1,1.549944303975077e-05,0.9959570722531024,C
7897771301619,MASSA DE EVA 5 CORES 50G 13016 - MAKE+,1.0,7.5,1,1,1.529550299975405e-05,0.9959723677561021,C
78974766604032,PAPEL FOTOGRAFICO ADESIVO A4 135GR AVULSO,5.0,7.5,1,1,1.529550299975405e-05,0.9959876632591018,C
35400,PAPEL DE PRESENTE,3.0,7.5,2,1,1.529550299975405e-05,0.9960029587621015,C
7897027211129,PASTA L azul,5.0,7.5,2,1,1.529550299975405e-05,0.9960182542651013,C
50963,Fita Adesiva 533 Transparente 12 mm x 50 m TN,3.0,7.5,2,1,1.529550299975405e-05,0.996033549768101,C
24878,PASTA ESCOLAR 40MM SOFT - VERDE POLIBRAS,1.0,7.5,1,1,1.529550299975405e-05,0.9960488452711007,C
EVA123-verde-bandeira,EVA LISO VERDE BANDEIRA,3.0,7.5,2,1,1.529550299975405e-05,0.9960641407741004,C
49521,Caderneta Espiral Tome Nota 48 Folhas 1/8 Capa Flexível,3.0,7.5,2,1,1.529550299975405e-05,0.9960794362771002,C
48591,Lapis 2B Tecnico Grafite - Leonora,5.0,7.5,3,1,1.529550299975405e-05,0.9960947317800999,C
880,APONTADOR BLOCO COM DEPÓSITO DA LEOELEO,5.0,7.5,2,1,1.529550299975405e-05,0.9961100272830996,C
48270,CANETA ESF FLAT TOP 0.7 SORTIDAS 97914 JOCAR,3.0,7.5,2,1,1.529550299975405e-05,0.9961253227860993,C
48209,Prato Quadrado nº 1- Café PLASMONT 0724,5.0,7.5,2,1,1.529550299975405e-05,0.9961406182890991,C
4866120-verde-bandeira,Cartolina Dupla Face Color Set -verde-bandeira,1.0,7.47,1,1,1.5234320987755032e-05,0.9961558526100868,C
78974766603529,Chiclete Buzzy Barbie HORTELÃ,37.0,7.4,5,1,1.509156295975733e-05,0.9961709441730465,C
14050-vermelho,TNT POR METRO-vermelho,2.5,7.25,1,1,1.4785652899762248e-05,0.9961857298259463,C
78974766603914,KIT 6 CANETAS BIC CRISTAL AZUL,1.0,7.2,1,1,1.4683682879763888e-05,0.996200413508826,C
78974766603912,KIT 6 CANETA BIC CRISTAL AZUL/PRETA/VERMELHA,1.0,7.2,1,1,1.4683682879763888e-05,0.9962150971917058,C
78974766603905,Kit Caneta Bic Cristal 3 Azul + 3 Preta,1.0,7.2,1,1,1.4683682879763888e-05,0.9962297808745855,C
815-0,PINCEL CHATO 0 CERDA NATURAL TIGRE,2.0,7.1,2,1,1.4479742839767166e-05,0.9962442606174252,C
46073,Cola Líquida Leo&Leo Branca 90G,2.0,7.1,2,1,1.4479742839767166e-05,0.996258740360265,C
78974766602062,Papel Fotografico INKJET A4 GLOSSY 180G Avulso,7.0,7.0,1,1,1.4275802799770447e-05,0.9962730161630647,C
78974766603697,Lapiseira 2.0mm color grid cores Leo e Leo,2.0,7.0,1,1,1.4275802799770447e-05,0.9962872919658645,C
46076,CLIPS BACCHI 2/0 LEVE,2.0,7.0,2,1,1.4275802799770447e-05,0.9963015677686643,C
20058,LINHA COSTURA DRIMA 100 JARDAS 000C NATURAL,2.0,7.0,1,1,1.4275802799770447e-05,0.9963158435714641,C
49326,MANTEIGA DE CACAU,2.0,7.0,2,1,1.4275802799770447e-05,0.9963301193742639,C
78974766602364,DESINFETANTE PINHO ANTIBAC URCA 500ML,2.0,7.0,1,1,1.4275802799770447e-05,0.9963443951770636,C
78974766602115,garfo branco,7.0,7.0,1,1,1.4275802799770447e-05,0.9963586709798634,C
78974766604256,Chocolate Wafer Trento Massimo Brownie 25g Peccin,2.0,7.0,1,1,1.4275802799770447e-05,0.9963729467826632,C
20093,LINHA COSTURA DRIMA 100 JARDAS 000N PRETA,2.0,7.0,2,1,1.4275802799770447e-05,0.996387222585463,C
10149,Colher de Pau 24cm STOLF,2.0,7.0,1,1,1.4275802799770447e-05,0.9964014983882628,C
78974766602117,faca branca,7.0,7.0,1,1,1.4275802799770447e-05,0.9964157741910625,C
51327,"PARAFUSO CHATO 5,0x50 ",2.0,7.0,1,1,1.4275802799770447e-05,0.9964300499938623,C
78974766602116,colher branca,7.0,7.0,1,1,1.4275802799770447e-05,0.9964443257966621,C
 109754,CADERNO 1/4 BROCHURA 96 FOLHAS CAPA DURA D+ AMARELO TILIBRA,1.0,6.9,1,1,1.4071862759773726e-05,0.9964583976594219,C
19766,LAPISEIRA LEONORA TECNICA DIAMOND 07MM,1.0,6.9,1,1,1.4071862759773726e-05,0.9964724695221817,C
31842,Tinta PVA Fosca Vermelho Fogo Acrilex - 37ml,1.0,6.9,1,1,1.4071862759773726e-05,0.9964865413849415,C
31900,TINTA TECIDO FOSCA 37ML 519 BRANCO UN ACRILEX,1.0,6.9,1,1,1.4071862759773726e-05,0.9965006132477013,C
78974766603635,Fita Crepe 18mm x 50m Branca TN 567,1.0,6.9,1,1,1.4071862759773726e-05,0.9965146851104612,C
2149-lavanda, VELAS AROMÁTICAS SUAVE LAR ,1.0,6.9,1,1,1.4071862759773726e-05,0.996528756973221,C
21838,MEIA FEMININA ATOALHADA TC,1.0,6.9,1,1,1.4071862759773726e-05,0.9965428288359808,C
78974766604099,Fone De Ouvido P2 - Altomex F-060 Fone de Ouvido,1.0,6.9,1,1,1.4071862759773726e-05,0.9965569006987406,C
18002,JARRA PLASVALE 3L 654 TRANSP.,1.0,6.9,1,1,1.4071862759773726e-05,0.9965709725615004,C
78974766604192,Bola de Gude Com 25 Un MGH LT-24066,1.0,6.9,1,1,1.4071862759773726e-05,0.9965850444242602,C
48230,GARRAFA 450 ML,1.0,6.9,1,1,1.4071862759773726e-05,0.99659911628702,C
78974766604389,Elasticos Amarelo 120 Unidades Redbor 100g,1.0,6.9,1,1,1.4071862759773726e-05,0.9966131881497798,C
DM01,Descascador P/ Legumes de Madeira Keita,1.0,6.9,1,1,1.4071862759773726e-05,0.9966272600125397,C
44057,"CAIXA PRESENTE CRISTINA COM TAMPA PEQUENO 19X15X7,5 ESTAMPA SORTIDA UNITARIO",1.0,6.9,1,1,1.4071862759773726e-05,0.9966413318752995,C
31777,Tinta PVA Fosca Azul Celeste Acrilex - 37ml,1.0,6.9,1,1,1.4071862759773726e-05,0.9966554037380593,C
78974766602775,Luvas de Latex Tamanho XG Sanro,1.0,6.9,1,1,1.4071862759773726e-05,0.9966694756008191,C
29718,SACO PARA LIXO SINARA 50L 10UN,1.0,6.9,1,1,1.4071862759773726e-05,0.9966835474635789,C
78974766603096,BLOCO AUTOADESIVO BALÃO TN 586,1.0,6.9,1,1,1.4071862759773726e-05,0.9966976193263387,C
29396,ROLO DE LÃ POP 5CM - ROMA,1.0,6.9,1,1,1.4071862759773726e-05,0.9967116911890985,C
251441-Pegador de Massas,Talheres de Servir Nylon Cosmopolita Simonaggio-Pegador de Massas,1.0,6.9,1,1,1.4071862759773726e-05,0.9967257630518583,C
78974766604442,Balão Metalizado Decorado Coração Vermelho 45 cm - Make+,1.0,6.9,1,1,1.4071862759773726e-05,0.9967398349146182,C
78974766604425,Concha Cabo Madeira Catuaí,1.0,6.9,1,1,1.4071862759773726e-05,0.996753906777378,C
99224,Cola Pano 50g Rendicolla,1.0,6.9,1,1,1.4071862759773726e-05,0.9967679786401378,C
78974766604424,Escumadeira Cabo Madeira Catuaí,1.0,6.9,1,1,1.4071862759773726e-05,0.9967820505028976,C
78974766604446,"Caixa para Presente com Tampa Kraft M C/Elástico 26 x 19 x 7,5 cm - Cristina",1.0,6.9,1,1,1.4071862759773726e-05,0.9967961223656574,C
47970, Tinta PVA Fosca Amarelo Limão Acrilex - 37ml,1.0,6.9,1,1,1.4071862759773726e-05,0.9968101942284172,C
109756,CADERNO 1/4 BROCHURA 96 FOLHAS CAPA DURA D+ VERDE TILIBRA,1.0,6.9,1,1,1.4071862759773726e-05,0.996824266091177,C
93052,Apagador Para Quadro Branco Und Jocar Office,1.0,6.9,1,1,1.4071862759773726e-05,0.9968383379539368,C
78974766602448,ESPALHADOR LUNA LEVE GRANDE 2448,1.0,6.9,1,1,1.4071862759773726e-05,0.9968524098166966,C
78974766602571,BALA FLORESTAL GOMA MINHOCAS AZEDINHAS 150G,1.0,6.9,1,1,1.4071862759773726e-05,0.9968664816794565,C
78974766602274,CARTAS DE BARALHO ,1.0,6.9,1,1,1.4071862759773726e-05,0.9968805535422163,C
42323,Caneta Quadro Branco Azul Faber Castell ,1.0,6.9,1,1,1.4071862759773726e-05,0.9968946254049761,C
35763,JARRA MARSALA VITRAL,1.0,6.9,1,1,1.4071862759773726e-05,0.9969086972677359,C
51476,Caneta Gel 1.0mm Branca CA0042 BRW,1.0,6.9,1,1,1.4071862759773726e-05,0.9969227691304957,C
78974766602074,"Rolo Adesivo Tira Pelos 20Fls 4,3x19,5cm Casita Cores Sortidas",1.0,6.9,1,1,1.4071862759773726e-05,0.9969368409932555,C
31785,Tinta PVA Fosca Azul Turquesa Acrilex - 37ml,1.0,6.9,1,1,1.4071862759773726e-05,0.9969509128560153,C
23753,NUMERO RESIDENCIAL DIAMANTE,1.0,6.9,1,1,1.4071862759773726e-05,0.9969649847187751,C
2551,Barbante cru 250g 8 fios Piratininga rolo com 74 metros,1.0,6.9,1,1,1.4071862759773726e-05,0.996979056581535,C
78974766603006,Marca-Texto C/ Aroma Fini Unidade LEOARTE,1.0,6.9,1,1,1.4071862759773726e-05,0.9969931284442948,C
48266,BLOCO ADESIVO PINK VIBES LEO,1.0,6.9,1,1,1.4071862759773726e-05,0.9970072003070546,C
48210,PRATO QUAD,1.0,6.9,1,1,1.4071862759773726e-05,0.9970212721698144,C
78974766604220,Numero para casa de alumínio fundido N 4 Diamante,1.0,6.9,1,1,1.4071862759773726e-05,0.9970353440325742,C
46879,Rodinho Rodo Plástico Para Pia Plasutil Linha Tear - 16cm,1.0,6.9,1,1,1.4071862759773726e-05,0.997049415895334,C
47774,BLOCO ADESIVO AMARELO,1.0,6.9,1,1,1.4071862759773726e-05,0.9970634877580938,C
51229,FONE DE OUVIDO,1.0,6.9,1,1,1.4071862759773726e-05,0.9970775596208536,C
526,Bloco Autodesivo 526 Estrela Neon 76 x 76 mm TRIVIUN,1.0,6.9,1,1,1.4071862759773726e-05,0.9970916314836135,C
51228,FONE DE OUVIDO,1.0,6.9,1,1,1.4071862759773726e-05,0.9971057033463733,C
51171,Terra Especial P/ Cactos e Suculentas 1Kg Lorianna,1.0,6.9,1,1,1.4071862759773726e-05,0.9971197752091331,C
501 neon,BLOCO AUTOADESIVO 501 NEON 100 FLS,1.0,6.9,1,1,1.4071862759773726e-05,0.9971338470718929,C
4459,Giz De Cera 15 Cores Curto Leo&leo,1.0,6.9,1,1,1.4071862759773726e-05,0.9971479189346527,C
42539,CORDA DE VARAL AÇO 15 M ,1.0,6.9,1,1,1.4071862759773726e-05,0.9971619907974125,C
47970,Tinta PVA Fosca Amarelo Limão Acrilex - 37ml,1.0,6.9,1,1,1.4071862759773726e-05,0.9971760626601723,C
51098,TINTA GUACHE 15ML Laranja,1.0,6.71,1,1,1.3684376683779957e-05,0.9971897470368561,C
42312,Caneta Faber Castell Super Soft Brush Preto,1.0,6.5,1,1,1.3256102599786843e-05,0.997203003139456,C
931,Apontador Mini Box Com Tampa Flip Faber Castell,1.0,6.5,1,1,1.3256102599786843e-05,0.9972162592420558,C
48113,Isotônico Powerade Frutas Tropicais 500ml,1.0,6.5,1,1,1.3256102599786843e-05,0.9972295153446556,C
48429,Isotonico Powerade Limao Squeeze 500ML,1.0,6.5,1,1,1.3256102599786843e-05,0.9972427714472555,C
78974766603522,CHICLE PLUTONITA DENTADA ARDENTE,13.0,6.5,3,1,1.3256102599786843e-05,0.9972560275498553,C
032-M/A-preto,CANETA ESFEROGRÁFICA  FABER CASTELL Trilux TRILUX PONTA MEDIA-preto,4.0,6.4,3,1,1.3052162559790124e-05,0.9972690797124151,C
49358,GANCHO VENTOSA ELITE,4.0,6.0,1,1,1.223640239980324e-05,0.9972813161148149,C
78974766602437,CAULIN FOGAREIRO 7765,4.0,6.0,1,1,1.223640239980324e-05,0.9972935525172146,C
49723,MARCA TEXTO CLEAR ROSA,4.0,6.0,3,1,1.223640239980324e-05,0.9973057889196144,C
25582,Pente Fino Darma Piolho 1 Unidade,4.0,6.0,2,1,1.223640239980324e-05,0.9973180253220142,C
4866120-azul-escuro,Cartolina Dupla Face Color Set -azul-escuro,1.0,5.99,1,1,1.2216008395803568e-05,0.99733024133041,C
47367,PLUS FEMEA,1.0,5.9,1,1,1.203246235980652e-05,0.9973422737927699,C
48420,MINI DICIONARIO INGLES,1.0,5.9,1,1,1.203246235980652e-05,0.9973543062551297,C
78974766603054,Ralo de pia de inox 5cm Fenima,1.0,5.9,1,1,1.203246235980652e-05,0.9973663387174895,C
29519,SACA ROLHA CATUAI,1.0,5.9,1,1,1.203246235980652e-05,0.9973783711798493,C
46310,BOLHA SABAO PATRULHA CANINA,1.0,5.9,1,1,1.203246235980652e-05,0.9973904036422091,C
78974766603696,Caneta Esferográfica 4 em 1 Ponta 1.0 mm - LEO E LEO,1.0,5.9,1,1,1.203246235980652e-05,0.9974024361045689,C
 sl2309280294406805-preto,CANETAS FINE PEN MICROLINE 0.4mm -COMPACTOR-preto,1.0,5.9,1,1,1.203246235980652e-05,0.9974144685669287,C
78974766604104,Chaveiro Brasil Unidade Sortida,1.0,5.9,1,1,1.203246235980652e-05,0.9974265010292885,C
46970,MASSA BISCUIT AMARELO,1.0,5.9,1,1,1.203246235980652e-05,0.9974385334916483,C
78974766603873,Copo Desc Glight Tr 180 ml C/100,1.0,5.9,1,1,1.203246235980652e-05,0.9974505659540082,C
19431,Lápis de Cor 12 Cores Leo e Leo,1.0,5.9,1,1,1.203246235980652e-05,0.997462598416368,C
78974766603756,ECOLAPIS DE COR FANTASY COLOURS AZUL FABER,1.0,5.9,1,1,1.203246235980652e-05,0.9974746308787278,C
49219,POWER ADE LARANJA 500ML,1.0,5.9,1,1,1.203246235980652e-05,0.9974866633410876,C
49305,Forma de Gelo Premium Plastibrasil,1.0,5.9,1,1,1.203246235980652e-05,0.9974986958034474,C
45846,FITA CETIM 10 MM ROSA,1.0,5.9,1,1,1.203246235980652e-05,0.9975107282658072,C
44182,SUPORTE VARAO OURO VELHO 19 MM,1.0,5.9,1,1,1.203246235980652e-05,0.997522760728167,C
30612,SUPORTE P/VARAO SIMPLES,1.0,5.9,1,1,1.203246235980652e-05,0.9975347931905268,C
29050,Régua Flexível 30 Cm Leo&leo Laranja,1.0,5.9,1,1,1.203246235980652e-05,0.9975468256528867,C
50125,Scottini Minidicionário: Língua Portuguesa,1.0,5.9,1,1,1.203246235980652e-05,0.9975588581152465,C
49764,BATOM MONICA,1.0,5.9,1,1,1.203246235980652e-05,0.9975708905776063,C
78974766602641,EVA GLITTER DOURADO,1.0,5.9,1,1,1.203246235980652e-05,0.9975829230399661,C
42424,MARVEL MINHAS HISTORIA,1.0,5.9,1,1,1.203246235980652e-05,0.9975949555023259,C
48685,Chocolate Trento Bites Ao Leite 40g,1.0,5.9,1,1,1.203246235980652e-05,0.9976069879646857,C
78974766602753,Lixeirinha De Mesa com Tampa  Basculada 2 Litros - Arqplast,1.0,5.9,1,1,1.203246235980652e-05,0.9976190204270455,C
78974766602643,EVA GLITTER PRETO,1.0,5.9,1,1,1.203246235980652e-05,0.9976310528894053,C
78974766602050,CABO DE LEITEIRA C/PARAFUSO PEQUENO,1.0,5.9,1,1,1.203246235980652e-05,0.9976430853517652,C
78974766602644,EVA GLITTER MARROM,1.0,5.9,1,1,1.203246235980652e-05,0.997655117814125,C
78974766602182,SERVICO AMERICA MESA FIX,1.0,5.9,1,1,1.203246235980652e-05,0.9976671502764848,C
35617,PRATO PARA PETS ROSA,1.0,5.9,1,1,1.203246235980652e-05,0.9976791827388446,C
36133,MARCA TEXTO JOCAR PASTEL SORTIDO,1.0,5.9,1,1,1.203246235980652e-05,0.9976912152012044,C
50353,Apontador com coletor I-Gloo para canhotos 1 furo 032210 - Maped Cor Pastel,1.0,5.9,1,1,1.203246235980652e-05,0.9977032476635642,C
39227,Pincel Permanente Preto Ponta Chanfrada 5mm  Faber Castell,1.0,5.9,1,1,1.203246235980652e-05,0.997715280125924,C
EVA129800-laranja,EVA GLITTER LARANJA,1.0,5.9,1,1,1.203246235980652e-05,0.9977273125882838,C
50741,BATOM STICK SAFIRA,1.0,5.9,1,1,1.203246235980652e-05,0.9977393450506437,C
50690,ESMALTE  BEGE ROSADO SAFIRA,1.0,5.9,1,1,1.203246235980652e-05,0.9977513775130035,C
50683,ESMALTE VERMELHO SANGUE CREMOSO SAFIRA,1.0,5.9,1,1,1.203246235980652e-05,0.9977634099753633,C
38833,CHAVE TESTE NEON,1.0,5.9,1,1,1.203246235980652e-05,0.9977754424377231,C
50775,Batom Cremoso Bastão Longa Duração Nº 33 Safira Basic,1.0,5.9,1,1,1.203246235980652e-05,0.9977874749000829,C
3928,Borracha Panela Pressão Lares Antiga 5,1.0,5.9,1,1,1.203246235980652e-05,0.9977995073624427,C
51068,RODÍZIO 38 mm BAURU 5771,1.0,5.9,1,1,1.203246235980652e-05,0.9978115398248025,C
51100,Massa Pronta para Biscuit Preto Polycol (90 gramas),1.0,5.9,1,1,1.203246235980652e-05,0.9978235722871623,C
EVA125776-pink,EVA GLITTER ROSA PINK,1.0,5.9,1,1,1.203246235980652e-05,0.9978356047495222,C
EVA125776-azul,EVA GLITTER AZUL ESCURO,1.0,5.9,1,1,1.203246235980652e-05,0.997847637211882,C
1019,AREJADOR P/ TORNEIRA OVERTIME,1.0,5.9,1,1,1.203246235980652e-05,0.9978596696742418,C
21236,Marca Texto Amarelo Jocar Office,2.0,5.8,2,1,1.1828522319809799e-05,0.9978714981965616,C
19704,Lapiseira 2.0 mm Plus Cores Ref 47 - Leo'&'leo,2.0,5.8,2,1,1.1828522319809799e-05,0.9978833267188815,C
