empresa,id_pedido,numero_pedido,situacao,canal,data_pedido,data_faturamento,data_envio,data_entrega,dias_pedido_faturamento,dias_faturamento_envio,dias_envio_entrega
BIDU SHOP,1082703938,22256,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082708379,22257,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082710007,22258,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082713851,22259,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082729163,22261,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082734724,22262,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082741541,22263,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082750963,22264,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082764514,22266,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082765521,22267,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082772805,22268,Entregue,Magalu,11/05/2026,,,,,,
BIDU SHOP,1082774530,22269,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082775569,22270,Entregue,Magalu,11/05/2026,,,,,,
BIDU SHOP,1082779300,22271,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082780351,22272,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082786831,22273,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082793551,22274,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082802157,22275,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082804982,22276,Pronto para envio,Leroy Merlin bidushop,11/05/2026,,,,,,
BIDU SHOP,1082813480,22277,Entregue,Shopee,11/05/2026,,,,,,
BIDU SHOP,1082861018,22281,Faturado,BaseLinker,11/05/2026,,,,,,
BIDU SHOP,1082854020,22279,Entregue,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082860849,22280,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082867145,22283,Entregue,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082870961,22284,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082874928,22285,Faturado,Magalu,12/05/2026,,,,,,
BIDU SHOP,1082895331,22287,Entregue,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082897254,22288,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082902310,22289,Enviado,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082904966,22290,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082905560,22291,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082920928,22293,Enviado,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082942281,22294,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1082977895,22295,Enviado,Shopee,12/05/2026,,,,,,
BIDU SHOP,1082985782,22296,Entregue,Shopee,12/05/2026,,,,,,
BIDU SHOP,1083012960,22298,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1083012988,22299,Faturado,BaseLinker,12/05/2026,,,,,,
BIDU SHOP,1083012595,22297,Entregue,Shopee,13/05/2026,,,,,,
BIDU SHOP,1083013043,22300,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083020356,22301,Entregue,Shopee,13/05/2026,,,,,,
BIDU SHOP,1083021615,22302,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083022254,22303,Enviado,Shopee,13/05/2026,,,,,,
BIDU SHOP,1083033496,22304,Enviado,Magalu,13/05/2026,,,,,,
BIDU SHOP,1083047269,22306,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083089149,22307,Entregue,Shopee,13/05/2026,,,,,,
BIDU SHOP,1083098929,22308,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083151787,22309,Entregue,Shopee,13/05/2026,,,,,,
BIDU SHOP,1083194871,22312,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083265924,22323,Faturado,BaseLinker,13/05/2026,,,,,,
BIDU SHOP,1083175233,22310,Enviado,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083186064,22311,Enviado,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083195053,22313,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083195216,22314,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083226654,22315,Entregue,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083235569,22316,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083242065,22317,Enviado,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083246938,22318,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083249129,22319,Entregue,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083249714,22320,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083251131,22321,Entregue,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083256656,22322,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083326730,22325,Enviado,Shopee,14/05/2026,,,,,,
BIDU SHOP,1083349164,22326,Faturado,BaseLinker,14/05/2026,,,,,,
BIDU SHOP,1083316557,22324,Aprovado,Magalu,15/05/2026,,,,,,
BIDU SHOP,1083368337,22327,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083376515,22328,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083385656,22329,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083393319,22330,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083393903,22331,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083393942,22332,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083407108,22333,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083445728,22334,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083455321,22335,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083472190,22336,Enviado,Shopee,15/05/2026,,,,,,
BIDU SHOP,1083644527,22360,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083644595,22361,Faturado,BaseLinker,15/05/2026,,,,,,
BIDU SHOP,1083477437,22337,Enviado,Shopee,16/05/2026,,,,,,
BIDU SHOP,1083477460,22338,Aprovado,Shopee,16/05/2026,,,,,,
BIDU SHOP,1083500268,22339,Aprovado,Shopee,16/05/2026,,,,,,
BIDU SHOP,1083523108,22341,Enviado,Leroy Merlin bidushop,16/05/2026,,,,,,
BIDU SHOP,1083536874,22343,Enviado,Shopee,16/05/2026,,,,,,
BIDU SHOP,1083538980,22344,Enviado,Shopee,16/05/2026,,,,,,
BIDU SHOP,1083644333,22355,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083644380,22356,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083644408,22357,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083644450,22358,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083644699,22362,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083705612,22387,Faturado,BaseLinker,16/05/2026,,,,,,
BIDU SHOP,1083553430,22346,Enviado,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083556277,22347,Enviado,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083569641,22348,Aprovado,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083595424,22349,Entregue,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083597701,22350,Enviado,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083603487,22351,Enviado,Shopee,17/05/2026,,,,,,
BIDU SHOP,1083644489,22359,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083645320,22363,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083645345,22364,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083645379,22365,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083645404,22366,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083652051,22367,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083666249,22372,Faturado,BaseLinker,17/05/2026,,,,,,
BIDU SHOP,1083607882,22352,Enviado,Leroy Merlin bidushop,18/05/2026,,,,,,
BIDU SHOP,1083637438,22354,Aprovado,Magalu,18/05/2026,,,,,,
BIDU SHOP,1083653245,22368,Enviado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083654029,22369,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083664097,22370,Enviado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083665593,22371,Enviado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083670904,22373,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083679152,22374,Faturado,Magalu,18/05/2026,,,,,,
BIDU SHOP,1083681129,22375,Enviado,Leroy Merlin bidushop,18/05/2026,,,,,,
BIDU SHOP,1083691975,22376,Enviado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083692875,22379,Aprovado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083694567,22380,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083694906,22381,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083697468,22382,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083697508,22383,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083699846,22384,Enviado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083700508,22385,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083700608,22386,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083735297,22388,Aprovado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083749106,22389,Aprovado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083751387,22390,Aprovado,Magalu,18/05/2026,,,,,,
BIDU SHOP,1083755362,22391,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083758950,22392,Aprovado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083763271,22393,Aprovado,Shopee,18/05/2026,,,,,,
BIDU SHOP,1083832173,22398,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083843866,22402,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083843899,22403,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083843916,22404,Faturado,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083980512,22420,Preparando envio,BaseLinker,18/05/2026,,,,,,
BIDU SHOP,1083794727,22394,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083828150,22395,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083832116,22396,Faturado,BaseLinker,19/05/2026,,,,,,
BIDU SHOP,1083832143,22397,Faturado,BaseLinker,19/05/2026,,,,,,
BIDU SHOP,1083837944,22399,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083838506,22400,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083843854,22401,Faturado,BaseLinker,19/05/2026,,,,,,
BIDU SHOP,1083844955,22405,Preparando envio,BaseLinker,19/05/2026,,,,,,
BIDU SHOP,1083871924,22406,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083887456,22407,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083889288,22408,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083894415,22409,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083898725,22410,Aprovado,Shopee,19/05/2026,,,,,,
BIDU SHOP,1083937042,22413,Faturado,BaseLinker,19/05/2026,20/05/2026,,,1.0,,
BIDU SHOP,1083938436,22414,Faturado,BaseLinker,19/05/2026,20/05/2026,,,1.0,,
BIDU SHOP,1083938645,22416,Faturado,BaseLinker,19/05/2026,20/05/2026,,,1.0,,
BIDU SHOP,1083938652,22417,Faturado,BaseLinker,19/05/2026,20/05/2026,,,1.0,,
BIDU SHOP,1083938864,22418,Faturado,BaseLinker,19/05/2026,20/05/2026,,,1.0,,
BIDU SHOP,1083911916,22411,Aprovado,Shopee,20/05/2026,,,,,,
BIDU SHOP,1083916122,22412,Aprovado,Shopee,20/05/2026,,,,,,
BIDU SHOP,1083938584,22415,Faturado,BaseLinker,20/05/2026,20/05/2026,,,0.0,,
BIDU SHOP,1083938884,22419,Faturado,BaseLinker,20/05/2026,20/05/2026,,,0.0,,
BIDU SHOP,1083993186,22421,Aprovado,Shopee,20/05/2026,,,,,,
BIDU SHOP,1083993580,22422,Faturado,BaseLinker,20/05/2026,20/05/2026,,,0.0,,
BIDU SHOP,1084041135,22424,Aprovado,Shopee,20/05/2026,,,,,,
MVS,348736359,6,Faturado,Base,01/05/2026,,,,,,
MVS,348736483,7,Faturado,Base,01/05/2026,,,,,,
MVS,348674667,2,Faturado,Base,04/05/2026,,,,,,
MVS,348714041,3,Faturado,Base,04/05/2026,,,,,,
MVS,348736262,5,Faturado,Base,04/05/2026,,,,,,
MVS,348752431,8,Faturado,Base,04/05/2026,,,,,,
MVS,348876727,9,Faturado,Base,05/05/2026,,,,,,
MVS,348877866,10,Faturado,Base,06/05/2026,,,,,,
MVS,348885569,11,Faturado,Base,06/05/2026,,,,,,
MVS,348980560,12,Faturado,Base,06/05/2026,,,,,,
MVS,349007836,13,Faturado,Base,07/05/2026,,,,,,
MVS,349034066,14,Faturado,Base,07/05/2026,,,,,,
MVS,349190599,15,Faturado,Base,07/05/2026,,,,,,
MVS,350574817,33,Faturado,Base,07/05/2026,,,,,,
MVS,349550971,16,Faturado,Base,09/05/2026,,,,,,
MVS,349555956,17,Faturado,Base,10/05/2026,,,,,,
MVS,349573968,19,Faturado,Base,10/05/2026,,,,,,
MVS,349573085,18,Faturado,Base,11/05/2026,,,,,,
MVS,349576276,20,Preparando envio,Base,11/05/2026,,,,,,
MVS,349642684,21,Faturado,Base,11/05/2026,,,,,,
MVS,349711052,22,Faturado,Base,12/05/2026,,,,,,
MVS,349845961,23,Faturado,Base,12/05/2026,,,,,,
MVS,349995191,24,Faturado,Base,13/05/2026,,,,,,
MVS,350071809,27,Faturado,Base,13/05/2026,,,,,,
MVS,350073187,28,Faturado,Base,13/05/2026,,,,,,
MVS,350012457,25,Faturado,Base,14/05/2026,,,,,,
MVS,350012477,26,Faturado,Base,14/05/2026,,,,,,
MVS,350497571,31,Faturado,Base,15/05/2026,,,,,,
MVS,350573161,32,Faturado,Base,15/05/2026,,,,,,
MVS,350638268,35,Faturado,Base,15/05/2026,,,,,,
MVS,350478346,29,Faturado,Base,16/05/2026,,,,,,
MVS,350488556,30,Faturado,Base,17/05/2026,,,,,,
MVS,350907302,38,Faturado,Base,17/05/2026,20/05/2026,,,3.0,,
MVS,350638245,34,Faturado,Base,19/05/2026,,,,,,
MVS,350664340,36,Preparando envio,Base,19/05/2026,,,,,,
MVS,350854860,37,Faturado,Base,19/05/2026,20/05/2026,,,1.0,,
MVS,350912876,39,Preparando envio,Base,19/05/2026,,,,,,
BELLA COMERCIAL,348708817,2,Faturado,Base,04/05/2026,,,,,,
BELLA COMERCIAL,348723322,3,Faturado,Base,05/05/2026,,,,,,
BELLA COMERCIAL,349213446,8,Faturado,Base,05/05/2026,,,,,,
BELLA COMERCIAL,349641858,22,Faturado,Base,05/05/2026,,,,,,
BELLA COMERCIAL,348888366,4,Faturado,Base,06/05/2026,,,,,,
BELLA COMERCIAL,348991715,5,Faturado,Base,06/05/2026,,,,,,
BELLA COMERCIAL,349642692,23,Faturado,Base,06/05/2026,,,,,,
BELLA COMERCIAL,348995436,6,Faturado,Base,07/05/2026,,,,,,
BELLA COMERCIAL,349080914,7,Faturado,Base,07/05/2026,,,,,,
BELLA COMERCIAL,349214662,9,Faturado,Base,08/05/2026,,,,,,
BELLA COMERCIAL,349611130,18,Faturado,Base,08/05/2026,,,,,,
BELLA COMERCIAL,349555941,12,Faturado,Base,09/05/2026,,,,,,
BELLA COMERCIAL,349559301,13,Faturado,Base,09/05/2026,,,,,,
BELLA COMERCIAL,349575211,15,Faturado,Base,09/05/2026,,,,,,
BELLA COMERCIAL,349577591,16,Faturado,Base,09/05/2026,,,,,,
BELLA COMERCIAL,349578309,17,Faturado,Base,09/05/2026,,,,,,
BELLA COMERCIAL,349550988,10,Faturado,Base,10/05/2026,,,,,,
BELLA COMERCIAL,349640923,21,Faturado,Base,10/05/2026,,,,,,
BELLA COMERCIAL,349553163,11,Faturado,Base,11/05/2026,,,,,,
BELLA COMERCIAL,349570117,14,Faturado,Base,11/05/2026,,,,,,
BELLA COMERCIAL,349621225,19,Faturado,Base,11/05/2026,,,,,,
BELLA COMERCIAL,349624602,20,Faturado,Base,11/05/2026,,,,,,
BELLA COMERCIAL,349760443,24,Faturado,Base,11/05/2026,,,,,,
BELLA COMERCIAL,349779446,25,Faturado,Base,12/05/2026,,,,,,
BELLA COMERCIAL,349803316,26,Faturado,Base,12/05/2026,,,,,,
BELLA COMERCIAL,349917988,27,Faturado,Base,13/05/2026,,,,,,
BELLA COMERCIAL,350029067,28,Faturado,Base,13/05/2026,,,,,,
BELLA COMERCIAL,350068877,30,Faturado,Base,13/05/2026,,,,,,
BELLA COMERCIAL,350071507,32,Faturado,Base,13/05/2026,,,,,,
BELLA COMERCIAL,350062870,29,Faturado,Base,14/05/2026,,,,,,
BELLA COMERCIAL,350071504,31,Faturado,Base,14/05/2026,,,,,,
BELLA COMERCIAL,350573145,46,Faturado,Base,14/05/2026,,,,,,
BELLA COMERCIAL,350573157,47,Faturado,Base,14/05/2026,,,,,,
BELLA COMERCIAL,350241468,33,Faturado,Base,15/05/2026,,,,,,
BELLA COMERCIAL,350478373,34,Faturado,Base,15/05/2026,,,,,,
BELLA COMERCIAL,350853579,51,Faturado,Base,15/05/2026,20/05/2026,,,5.0,,
BELLA COMERCIAL,350488802,40,Faturado,Base,16/05/2026,,,,,,
BELLA COMERCIAL,350492166,41,Faturado,Base,16/05/2026,,,,,,
BELLA COMERCIAL,350534384,42,Faturado,Base,16/05/2026,,,,,,
BELLA COMERCIAL,350478397,35,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350478666,36,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350488612,37,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350488700,38,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350488708,39,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350543923,43,Faturado,Base,17/05/2026,,,,,,
BELLA COMERCIAL,350553415,44,Faturado,Base,18/05/2026,,,,,,
BELLA COMERCIAL,350571741,45,Faturado,Base,18/05/2026,,,,,,
BELLA COMERCIAL,350607803,48,Preparando envio,Base,18/05/2026,,,,,,
BELLA COMERCIAL,350854060,52,Faturado,Base,19/05/2026,20/05/2026,,,1.0,,
BELLA COMERCIAL,350854206,53,Faturado,Base,19/05/2026,20/05/2026,,,1.0,,
BELLA COMERCIAL,350894848,54,Faturado,Base,19/05/2026,20/05/2026,,,1.0,,
BELLA COMERCIAL,350804410,49,Preparando envio,Base,20/05/2026,,,,,,
BELLA COMERCIAL,350809835,50,Preparando envio,Base,20/05/2026,,,,,,
BALAO DE OFERTAS,348759953,3,Faturado,Amazon,04/05/2026,,,,,,
BALAO DE OFERTAS,348760007,4,Faturado,Amazon,04/05/2026,,,,,,
BALAO DE OFERTAS,348877125,22,Faturado,Amazon,04/05/2026,,,,,,
BALAO DE OFERTAS,348878037,23,Faturado,Amazon,04/05/2026,,,,,,
BALAO DE OFERTAS,348878499,24,Faturado,Amazon,04/05/2026,,,,,,
BALAO DE OFERTAS,348721380,1,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348752691,2,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348760977,5,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348761555,6,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348762037,7,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348762402,8,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348763048,9,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348769391,10,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348778983,11,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348810427,12,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348878671,25,Faturado,Amazon,05/05/2026,,,,,,
BALAO DE OFERTAS,348833142,13,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348847904,14,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348848622,15,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348857614,16,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348857983,17,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348859029,18,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348859032,19,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348865822,20,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348876733,21,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913438,26,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913441,27,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913445,28,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913462,29,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913850,30,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348913995,31,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348914242,32,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348914246,33,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348914823,34,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348933925,37,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348938362,38,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,348944069,39,Faturado,Amazon,06/05/2026,,,,,,
BALAO DE OFERTAS,349009257,42,Faturado,Base,06/05/2026,,,,,,
BALAO DE OFERTAS,348995876,40,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349002692,41,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349012340,43,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349012955,44,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349025193,45,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349027396,46,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349060327,47,Faturado,Base,07/05/2026,,,,,,
BALAO DE OFERTAS,349074545,48,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349081388,49,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349091128,50,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349102937,51,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349102946,52,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349103236,53,Faturado,Amazon,07/05/2026,,,,,,
BALAO DE OFERTAS,349189228,55,Faturado,Base,07/05/2026,,,,,,
BALAO DE OFERTAS,349184151,54,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349195657,56,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349235898,57,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349236406,58,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349266818,59,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349270186,60,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349275670,61,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349278772,62,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349283023,63,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349285698,64,Faturado,Amazon,08/05/2026,,,,,,
BALAO DE OFERTAS,349331316,65,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349340543,66,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349341500,67,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349341556,68,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349342409,69,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349343199,70,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349343522,71,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349359660,72,Faturado,Amazon,09/05/2026,,,,,,
BALAO DE OFERTAS,349394974,73,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349402778,74,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349407013,75,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349408626,76,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349462842,77,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349478285,78,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349478490,79,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349486469,80,Faturado,Amazon,10/05/2026,,,,,,
BALAO DE OFERTAS,349603778,89,Faturado,Base,10/05/2026,,,,,,
BALAO DE OFERTAS,349501604,81,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349507232,82,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349514564,83,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349518013,84,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349524361,85,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349553304,86,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349563256,87,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349573949,88,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349632762,90,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349633793,91,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349634191,92,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349635590,93,Faturado,Amazon,11/05/2026,,,,,,
BALAO DE OFERTAS,349696175,94,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349702250,95,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349704216,96,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349710070,97,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349715720,98,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349716264,99,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349716338,100,Faturado,Amazon,12/05/2026,,,,,,
BALAO DE OFERTAS,349736170,101,Faturado,Amazon,12/05/2026,,,,,,
